,0,1,2,3,4,5,6,7,8,9,10,11,12,13
11,1.0,0.7230769230769231,0.6692307692307692,0.9076923076923077,0.6923076923076923,0.6461538461538462,0.6744186046511628,0.8914728682170543,0.8914728682170543,0.9224806201550387,0.8194444444444444,gini,4.0,10
12,1.0,0.7230769230769231,0.6692307692307692,0.9076923076923077,0.6923076923076923,0.6461538461538462,0.6744186046511628,0.8914728682170543,0.8914728682170543,0.9224806201550387,0.8194444444444444,gini,4.0,15
13,1.0,0.7230769230769231,0.6692307692307692,0.9076923076923077,0.6923076923076923,0.6461538461538462,0.6744186046511628,0.8914728682170543,0.8914728682170543,0.9224806201550387,0.8194444444444444,gini,4.0,20
14,1.0,0.7230769230769231,0.6692307692307692,0.9076923076923077,0.6923076923076923,0.6461538461538462,0.6744186046511628,0.8914728682170543,0.8914728682170543,0.9224806201550387,0.8194444444444444,gini,4.0,25
15,1.0,0.7230769230769231,0.6692307692307692,0.9076923076923077,0.6923076923076923,0.6461538461538462,0.6744186046511628,0.8914728682170543,0.8914728682170543,0.9224806201550387,0.8194444444444444,gini,4.0,30
16,1.0,0.7230769230769231,0.6692307692307692,0.9076923076923077,0.6923076923076923,0.6461538461538462,0.6744186046511628,0.8914728682170543,0.8914728682170543,0.9224806201550387,0.8194444444444444,gini,4.0,35
17,1.0,0.7230769230769231,0.6692307692307692,0.9076923076923077,0.6923076923076923,0.6461538461538462,0.6744186046511628,0.8914728682170543,0.8914728682170543,0.9224806201550387,0.8194444444444444,gini,4.0,40
18,1.0,0.7230769230769231,0.6692307692307692,0.9076923076923077,0.6923076923076923,0.6461538461538462,0.6744186046511628,0.8914728682170543,0.8914728682170543,0.9224806201550387,0.8194444444444444,gini,4.0,45
19,1.0,0.7230769230769231,0.6692307692307692,0.9076923076923077,0.6923076923076923,0.6461538461538462,0.6744186046511628,0.8914728682170543,0.8914728682170543,0.9224806201550387,0.8194444444444444,gini,4.0,50
20,0.7384615384615385,0.7692307692307693,0.6692307692307692,0.8692307692307693,0.7384615384615385,0.6615384615384615,0.8527131782945736,0.875968992248062,0.8914728682170543,0.9534883720930233,0.8611111111111112,gini,5.0,5
21,0.7384615384615385,0.7692307692307693,0.6692307692307692,0.8692307692307693,0.7384615384615385,0.6615384615384615,0.8527131782945736,0.875968992248062,0.8914728682170543,0.9534883720930233,0.8611111111111112,gini,5.0,10
22,0.7384615384615385,0.7692307692307693,0.6692307692307692,0.8692307692307693,0.7384615384615385,0.6615384615384615,0.8527131782945736,0.875968992248062,0.8914728682170543,0.9534883720930233,0.8611111111111112,gini,5.0,15
23,0.7384615384615385,0.7692307692307693,0.6692307692307692,0.8692307692307693,0.7384615384615385,0.6615384615384615,0.8527131782945736,0.875968992248062,0.8914728682170543,0.9534883720930233,0.8611111111111112,gini,5.0,20
24,0.7384615384615385,0.7692307692307693,0.6692307692307692,0.8692307692307693,0.7384615384615385,0.6461538461538462,0.8527131782945736,0.875968992248062,0.8914728682170543,0.9534883720930233,0.8611111111111112,gini,5.0,25
25,0.7384615384615385,0.7692307692307693,0.6692307692307692,0.8692307692307693,0.7384615384615385,0.6461538461538462,0.8527131782945736,0.875968992248062,0.8914728682170543,0.9534883720930233,0.8611111111111112,gini,5.0,30
26,0.7384615384615385,0.7692307692307693,0.6692307692307692,0.8692307692307693,0.7384615384615385,0.6461538461538462,0.8527131782945736,0.875968992248062,0.8914728682170543,0.9534883720930233,0.8611111111111112,gini,5.0,35
27,0.7384615384615385,0.7692307692307693,0.6692307692307692,0.8692307692307693,0.7384615384615385,0.6461538461538462,0.8527131782945736,0.8914728682170543,0.8914728682170543,0.9534883720930233,0.8611111111111112,gini,5.0,40
28,0.7384615384615385,0.7692307692307693,0.6692307692307692,0.8692307692307693,0.7384615384615385,0.6461538461538462,0.875968992248062,0.8914728682170543,0.8914728682170543,0.9534883720930233,0.8611111111111112,gini,5.0,45
29,0.7384615384615385,0.7692307692307693,0.6692307692307692,0.8692307692307693,0.7384615384615385,0.6461538461538462,0.875968992248062,0.8914728682170543,0.8914728682170543,0.9534883720930233,0.8611111111111112,gini,5.0,50
30,0.7384615384615385,0.9615384615384616,0.676923076923077,0.9307692307692308,0.7307692307692307,0.7384615384615385,0.9224806201550387,0.9147286821705426,0.9224806201550387,0.9612403100775194,0.8611111111111112,gini,6.0,5
31,0.7384615384615385,0.9615384615384616,0.676923076923077,0.9307692307692308,0.7307692307692307,0.7384615384615385,0.9224806201550387,0.9147286821705426,0.9224806201550387,0.9612403100775194,0.8611111111111112,gini,6.0,10
32,0.7384615384615385,0.9615384615384616,0.676923076923077,0.9307692307692308,0.7307692307692307,0.7461538461538462,0.9224806201550387,0.8992248062015504,0.9224806201550387,0.9612403100775194,0.8611111111111112,gini,6.0,15
33,0.7384615384615385,0.9615384615384616,0.676923076923077,0.9307692307692308,0.7307692307692307,0.7461538461538462,0.9224806201550387,0.8992248062015504,0.9224806201550387,0.9612403100775194,0.8611111111111112,gini,6.0,20
34,0.7384615384615385,0.9615384615384616,0.676923076923077,0.9307692307692308,0.7307692307692307,0.7307692307692307,0.8992248062015504,0.8914728682170543,0.9224806201550387,0.9612403100775194,0.8611111111111112,gini,6.0,25
35,0.7384615384615385,0.9615384615384616,0.676923076923077,0.9307692307692308,0.7307692307692307,0.7307692307692307,0.8992248062015504,0.8914728682170543,0.9224806201550387,0.9612403100775194,0.8611111111111112,gini,6.0,30
36,0.7384615384615385,0.9615384615384616,0.676923076923077,0.9307692307692308,0.7307692307692307,0.7307692307692307,0.8992248062015504,0.8914728682170543,0.9224806201550387,0.9612403100775194,0.8611111111111112,gini,6.0,35
37,0.7384615384615385,0.9615384615384616,0.676923076923077,0.9307692307692308,0.7307692307692307,0.7307692307692307,0.8992248062015504,0.9069767441860465,0.9224806201550387,0.9612403100775194,0.8611111111111112,gini,6.0,40
38,0.7384615384615385,0.9615384615384616,0.676923076923077,0.9307692307692308,0.7307692307692307,0.7307692307692307,0.9224806201550387,0.9069767441860465,0.9224806201550387,0.9612403100775194,0.8611111111111112,gini,6.0,45
39,0.7384615384615385,0.7769230769230769,0.676923076923077,0.9307692307692308,0.7307692307692307,0.7307692307692307,0.9224806201550387,0.9069767441860465,0.9224806201550387,0.9612403100775194,0.8611111111111112,gini,6.0,50
40,0.7384615384615385,0.9615384615384616,0.7,0.9615384615384616,0.7461538461538462,0.7384615384615385,0.9612403100775194,0.9069767441860465,0.8914728682170543,0.9922480620155039,0.8680555555555556,gini,7.0,5
41,0.7384615384615385,0.9615384615384616,0.676923076923077,0.9615384615384616,0.7461538461538462,0.7384615384615385,0.9612403100775194,0.8992248062015504,0.8914728682170543,0.9922480620155039,0.8680555555555556,gini,7.0,10
42,0.7384615384615385,0.9615384615384616,0.676923076923077,0.9615384615384616,0.7461538461538462,0.7461538461538462,0.9612403100775194,0.8992248062015504,0.8914728682170543,0.9922480620155039,0.8680555555555556,gini,7.0,15
43,0.7384615384615385,0.9615384615384616,0.676923076923077,0.9615384615384616,0.7384615384615385,0.7461538461538462,0.9612403100775194,0.8992248062015504,0.8914728682170543,0.9612403100775194,0.8611111111111112,gini,7.0,20
44,0.7384615384615385,0.9615384615384616,0.676923076923077,0.9615384615384616,0.7384615384615385,0.7307692307692307,0.937984496124031,0.8914728682170543,0.8914728682170543,0.9612403100775194,0.8611111111111112,gini,7.0,25
45,0.7384615384615385,0.9615384615384616,0.676923076923077,0.9615384615384616,0.7307692307692307,0.7307692307692307,0.8992248062015504,0.8914728682170543,0.8914728682170543,0.9612403100775194,0.8611111111111112,gini,7.0,30
46,0.7384615384615385,0.9615384615384616,0.676923076923077,0.9615384615384616,0.7307692307692307,0.7307692307692307,0.8992248062015504,0.8914728682170543,0.9224806201550387,0.9612403100775194,0.8611111111111112,gini,7.0,35
47,0.7384615384615385,0.9615384615384616,0.676923076923077,0.9615384615384616,0.7307692307692307,0.7307692307692307,0.8992248062015504,0.9069767441860465,0.9224806201550387,0.9612403100775194,0.8611111111111112,gini,7.0,40
48,0.7384615384615385,0.9615384615384616,0.676923076923077,0.9692307692307692,0.7307692307692307,0.7307692307692307,0.9224806201550387,0.9069767441860465,0.9224806201550387,0.9612403100775194,0.8611111111111112,gini,7.0,45
49,0.7384615384615385,0.7769230769230769,0.676923076923077,0.9307692307692308,0.7307692307692307,0.7307692307692307,0.9224806201550387,0.9069767441860465,0.9224806201550387,0.9612403100775194,0.8611111111111112,gini,7.0,50
50,0.8461538461538461,0.9384615384615385,0.7307692307692307,1.0,0.7692307692307693,0.7769230769230769,0.9224806201550387,0.9069767441860465,0.9224806201550387,0.9922480620155039,0.8541666666666666,gini,,5
51,0.8461538461538461,0.9615384615384616,0.7076923076923077,0.9846153846153847,0.7538461538461538,0.7923076923076923,0.9612403100775194,0.8992248062015504,0.9147286821705426,0.9844961240310077,0.8472222222222222,gini,,10
52,0.7384615384615385,0.9307692307692308,0.6923076923076923,0.9846153846153847,0.7461538461538462,0.7769230769230769,0.9767441860465116,0.8992248062015504,0.8914728682170543,0.9922480620155039,0.8541666666666666,gini,,15
53,0.7384615384615385,0.9307692307692308,0.6923076923076923,0.9769230769230769,0.7384615384615385,0.7769230769230769,0.9767441860465116,0.8992248062015504,0.8914728682170543,0.9612403100775194,0.8518518518518519,gini,,20
54,0.7384615384615385,0.9615384615384616,0.6923076923076923,0.9769230769230769,0.7384615384615385,0.7615384615384615,0.937984496124031,0.8914728682170543,0.8914728682170543,0.9612403100775194,0.8518518518518519,gini,,25
55,0.7384615384615385,0.9615384615384616,0.6923076923076923,0.9615384615384616,0.7307692307692307,0.7615384615384615,0.8992248062015504,0.8914728682170543,0.8914728682170543,0.9612403100775194,0.8472222222222222,gini,,30
56,0.7384615384615385,0.9615384615384616,0.6923076923076923,0.9615384615384616,0.7307692307692307,0.7615384615384615,0.8992248062015504,0.8914728682170543,0.9224806201550387,0.9612403100775194,0.8518518518518519,gini,,35
57,0.7384615384615385,0.9615384615384616,0.6923076923076923,0.9615384615384616,0.7307692307692307,0.7615384615384615,0.8992248062015504,0.9069767441860465,0.9224806201550387,0.9612403100775194,0.8472222222222222,gini,,40
58,0.7384615384615385,0.9615384615384616,0.676923076923077,0.9692307692307692,0.7307692307692307,0.7307692307692307,0.9224806201550387,0.9069767441860465,0.9224806201550387,0.9612403100775194,0.8472222222222222,gini,,45
59,0.7384615384615385,0.7769230769230769,0.676923076923077,0.9307692307692308,0.7307692307692307,0.7307692307692307,0.9224806201550387,0.9069767441860465,0.9224806201550387,0.9612403100775194,0.8611111111111112,gini,,50
60,0.7384615384615385,0.7230769230769231,0.8153846153846154,0.7307692307692307,0.7307692307692307,0.6461538461538462,0.813953488372093,0.9069767441860465,0.8914728682170543,0.9844961240310077,0.9027777777777778,entropy,3.0,5
61,0.7384615384615385,0.7230769230769231,0.8153846153846154,0.7307692307692307,0.7307692307692307,0.6461538461538462,0.813953488372093,0.9069767441860465,0.8914728682170543,0.9844961240310077,0.9027777777777778,entropy,3.0,10
62,0.7384615384615385,0.7230769230769231,0.8153846153846154,0.7307692307692307,0.7307692307692307,0.6461538461538462,0.813953488372093,0.9069767441860465,0.8914728682170543,0.9844961240310077,0.9027777777777778,entropy,3.0,15
63,0.7384615384615385,0.7230769230769231,0.8153846153846154,0.7307692307692307,0.7307692307692307,0.6461538461538462,0.813953488372093,0.9069767441860465,0.8914728682170543,0.9844961240310077,0.9027777777777778,entropy,3.0,20
64,0.7384615384615385,0.7230769230769231,0.8153846153846154,0.7307692307692307,0.7307692307692307,0.6461538461538462,0.813953488372093,0.9069767441860465,0.8914728682170543,0.9844961240310077,0.9027777777777778,entropy,3.0,25
65,0.7384615384615385,0.7230769230769231,0.8153846153846154,0.7307692307692307,0.7307692307692307,0.6461538461538462,0.813953488372093,0.9069767441860465,0.8914728682170543,0.9844961240310077,0.9027777777777778,entropy,3.0,30
66,0.7384615384615385,0.7230769230769231,0.8153846153846154,0.7307692307692307,0.7307692307692307,0.6461538461538462,0.813953488372093,0.9069767441860465,0.8914728682170543,0.9844961240310077,0.9027777777777778,entropy,3.0,35
67,0.7384615384615385,0.7230769230769231,0.8153846153846154,0.7307692307692307,0.7307692307692307,0.6461538461538462,0.813953488372093,0.9069767441860465,0.8914728682170543,0.9844961240310077,0.9027777777777778,entropy,3.0,40
68,0.7384615384615385,0.7230769230769231,0.8153846153846154,0.7307692307692307,0.7307692307692307,0.6461538461538462,0.813953488372093,0.9069767441860465,0.8914728682170543,0.9844961240310077,0.9027777777777778,entropy,3.0,45
69,0.7384615384615385,0.7230769230769231,0.8153846153846154,0.7307692307692307,0.7307692307692307,0.6461538461538462,0.813953488372093,0.9069767441860465,0.8914728682170543,0.9844961240310077,0.9027777777777778,entropy,3.0,50
70,1.0,0.7230769230769231,0.6692307692307692,0.9076923076923077,1.0,0.6461538461538462,0.6744186046511628,0.8914728682170543,0.8914728682170543,0.9224806201550387,0.8194444444444444,entropy,4.0,5
71,1.0,0.7230769230769231,0.6692307692307692,0.9076923076923077,1.0,0.6461538461538462,0.6744186046511628,0.8914728682170543,0.8914728682170543,0.9224806201550387,0.8194444444444444,entropy,4.0,10
72,1.0,0.7230769230769231,0.6692307692307692,0.9076923076923077,1.0,0.6461538461538462,0.6744186046511628,0.8914728682170543,0.8914728682170543,0.9224806201550387,0.8194444444444444,entropy,4.0,15
73,1.0,0.7230769230769231,0.6692307692307692,0.9076923076923077,1.0,0.6461538461538462,0.6744186046511628,0.8914728682170543,0.8914728682170543,0.9224806201550387,0.8194444444444444,entropy,4.0,20
74,1.0,0.7230769230769231,0.6692307692307692,0.9076923076923077,1.0,0.6461538461538462,0.6744186046511628,0.8914728682170543,0.8914728682170543,0.9224806201550387,0.8194444444444444,entropy,4.0,25
75,1.0,0.7230769230769231,0.6692307692307692,0.9076923076923077,1.0,0.6461538461538462,0.6744186046511628,0.8914728682170543,0.8914728682170543,0.9224806201550387,0.8194444444444444,entropy,4.0,30
76,1.0,0.7230769230769231,0.6692307692307692,0.9076923076923077,1.0,0.6461538461538462,0.6744186046511628,0.8914728682170543,0.8914728682170543,0.9224806201550387,0.8194444444444444,entropy,4.0,35
77,1.0,0.7230769230769231,0.6692307692307692,0.9076923076923077,1.0,0.6461538461538462,0.6744186046511628,0.8914728682170543,0.8914728682170543,0.9224806201550387,0.8194444444444444,entropy,4.0,40
78,1.0,0.7230769230769231,0.6692307692307692,0.9076923076923077,1.0,0.6461538461538462,0.6744186046511628,0.8914728682170543,0.8914728682170543,0.9224806201550387,0.8194444444444444,entropy,4.0,45
79,1.0,0.7230769230769231,0.6692307692307692,0.9076923076923077,1.0,0.6461538461538462,0.6744186046511628,0.8914728682170543,0.8914728682170543,0.9224806201550387,0.8194444444444444,entropy,4.0,50
80,0.7384615384615385,0.7692307692307693,0.9076923076923077,0.8692307692307693,0.9461538461538461,0.6615384615384615,0.8527131782945736,0.875968992248062,0.8914728682170543,0.9534883720930233,0.8611111111111112,entropy,5.0,5
81,0.7384615384615385,0.7692307692307693,0.9076923076923077,0.8692307692307693,0.9461538461538461,0.6615384615384615,0.8527131782945736,0.875968992248062,0.8914728682170543,0.9534883720930233,0.8611111111111112,entropy,5.0,10
82,0.7384615384615385,0.7692307692307693,0.9076923076923077,0.8692307692307693,0.9461538461538461,0.6615384615384615,0.8527131782945736,0.875968992248062,0.8914728682170543,0.9534883720930233,0.8611111111111112,entropy,5.0,15
83,0.7384615384615385,0.7692307692307693,0.9076923076923077,0.8692307692307693,0.9461538461538461,0.6615384615384615,0.8527131782945736,0.875968992248062,0.8914728682170543,0.9534883720930233,0.8611111111111112,entropy,5.0,20
84,0.7384615384615385,0.7692307692307693,0.9076923076923077,0.8692307692307693,0.9461538461538461,0.6461538461538462,0.8527131782945736,0.875968992248062,0.8914728682170543,0.9534883720930233,0.8611111111111112,entropy,5.0,25
85,0.7384615384615385,0.7692307692307693,0.9076923076923077,0.8692307692307693,0.9461538461538461,0.6461538461538462,0.8527131782945736,0.875968992248062,0.8914728682170543,0.9534883720930233,0.8611111111111112,entropy,5.0,30
86,0.7384615384615385,0.7692307692307693,0.9076923076923077,0.8692307692307693,0.9461538461538461,0.6461538461538462,0.8527131782945736,0.875968992248062,0.8914728682170543,0.9534883720930233,0.8611111111111112,entropy,5.0,35
87,0.7384615384615385,0.7692307692307693,0.9076923076923077,0.8692307692307693,0.9461538461538461,0.6461538461538462,0.8527131782945736,0.875968992248062,0.8914728682170543,0.9534883720930233,0.8611111111111112,entropy,5.0,40
88,0.7384615384615385,0.7692307692307693,0.9076923076923077,0.8692307692307693,0.9461538461538461,0.6461538461538462,0.875968992248062,0.875968992248062,0.8914728682170543,0.9534883720930233,0.8611111111111112,entropy,5.0,45
89,0.7384615384615385,0.7692307692307693,0.9076923076923077,0.8692307692307693,0.9461538461538461,0.6461538461538462,0.875968992248062,0.8914728682170543,0.8914728682170543,0.9534883720930233,0.8611111111111112,entropy,5.0,50
90,0.7384615384615385,0.9615384615384616,0.8846153846153846,0.9076923076923077,1.0,0.7384615384615385,0.8914728682170543,0.8992248062015504,0.813953488372093,0.9612403100775194,0.8611111111111112,entropy,6.0,5
91,0.7384615384615385,0.9615384615384616,0.8846153846153846,0.9076923076923077,1.0,0.7384615384615385,0.8914728682170543,0.8992248062015504,0.813953488372093,0.9612403100775194,0.8611111111111112,entropy,6.0,10
92,0.7384615384615385,0.9615384615384616,0.8846153846153846,0.9076923076923077,1.0,0.7461538461538462,0.8914728682170543,0.8837209302325582,0.813953488372093,0.9612403100775194,0.8611111111111112,entropy,6.0,15
93,0.7384615384615385,0.9615384615384616,0.8846153846153846,0.9076923076923077,1.0,0.7461538461538462,0.8914728682170543,0.8837209302325582,0.8914728682170543,0.9612403100775194,0.8611111111111112,entropy,6.0,20
94,0.7384615384615385,0.9615384615384616,0.8846153846153846,0.9076923076923077,1.0,0.7307692307692307,0.8682170542635659,0.8837209302325582,0.8914728682170543,0.9612403100775194,0.8611111111111112,entropy,6.0,25
95,0.7384615384615385,0.9615384615384616,0.8846153846153846,0.9076923076923077,1.0,0.7307692307692307,0.8682170542635659,0.8837209302325582,0.8914728682170543,0.9612403100775194,0.8611111111111112,entropy,6.0,30
96,0.7384615384615385,0.9615384615384616,0.8846153846153846,0.9076923076923077,1.0,0.7307692307692307,0.8682170542635659,0.875968992248062,0.8914728682170543,0.9612403100775194,0.8611111111111112,entropy,6.0,35
97,0.7384615384615385,0.9615384615384616,0.8846153846153846,0.9076923076923077,1.0,0.7307692307692307,0.8682170542635659,0.875968992248062,0.8914728682170543,0.9612403100775194,0.8611111111111112,entropy,6.0,40
98,0.7384615384615385,0.9615384615384616,0.8846153846153846,0.9076923076923077,1.0,0.7307692307692307,0.8914728682170543,0.875968992248062,0.8914728682170543,0.9612403100775194,0.8611111111111112,entropy,6.0,45
99,0.7384615384615385,0.7769230769230769,0.8846153846153846,0.9076923076923077,1.0,0.7307692307692307,0.8914728682170543,0.8914728682170543,0.8914728682170543,0.9612403100775194,0.8611111111111112,entropy,6.0,50
100,0.7384615384615385,0.9615384615384616,0.9692307692307692,0.9538461538461539,1.0,0.7384615384615385,0.9612403100775194,0.9069767441860465,0.813953488372093,0.9922480620155039,0.8680555555555556,entropy,7.0,5
101,0.7384615384615385,0.9615384615384616,0.9692307692307692,0.9538461538461539,1.0,0.7384615384615385,0.9612403100775194,0.8992248062015504,0.813953488372093,0.9922480620155039,0.8680555555555556,entropy,7.0,10
102,0.7384615384615385,0.9615384615384616,0.9692307692307692,0.9538461538461539,1.0,0.7461538461538462,0.9612403100775194,0.8992248062015504,0.813953488372093,0.9922480620155039,0.8680555555555556,entropy,7.0,15
103,0.7384615384615385,0.9615384615384616,0.9692307692307692,0.9538461538461539,1.0,0.7461538461538462,0.9612403100775194,0.8992248062015504,0.8914728682170543,0.9612403100775194,0.8611111111111112,entropy,7.0,20
104,0.7384615384615385,0.9615384615384616,0.9692307692307692,0.9538461538461539,1.0,0.7307692307692307,0.937984496124031,0.8992248062015504,0.8914728682170543,0.9612403100775194,0.8611111111111112,entropy,7.0,25
105,0.7384615384615385,0.9615384615384616,0.9692307692307692,0.9538461538461539,1.0,0.7307692307692307,0.937984496124031,0.8992248062015504,0.8914728682170543,0.9612403100775194,0.8611111111111112,entropy,7.0,30
106,0.7384615384615385,0.9615384615384616,0.9692307692307692,0.9538461538461539,1.0,0.7307692307692307,0.937984496124031,0.8914728682170543,0.8914728682170543,0.9612403100775194,0.8611111111111112,entropy,7.0,35
107,0.7384615384615385,0.9615384615384616,0.8846153846153846,0.9538461538461539,1.0,0.7307692307692307,0.8682170542635659,0.8914728682170543,0.8914728682170543,0.9612403100775194,0.8611111111111112,entropy,7.0,40
108,0.7384615384615385,0.9615384615384616,0.8846153846153846,0.9692307692307692,1.0,0.7307692307692307,0.8914728682170543,0.8914728682170543,0.8914728682170543,0.9612403100775194,0.8611111111111112,entropy,7.0,45
109,0.7384615384615385,0.7769230769230769,0.8846153846153846,0.9692307692307692,1.0,0.7307692307692307,0.8914728682170543,0.9069767441860465,0.8914728682170543,0.9612403100775194,0.8611111111111112,entropy,7.0,50
110,0.8461538461538461,0.9384615384615385,0.9846153846153847,1.0,1.0,0.7923076923076923,0.9844961240310077,0.9224806201550387,0.813953488372093,0.9844961240310077,0.8472222222222222,entropy,,5
111,0.8461538461538461,0.9615384615384616,1.0,0.9846153846153847,0.9846153846153847,0.7923076923076923,1.0,0.8992248062015504,0.813953488372093,0.9844961240310077,0.8449074074074074,entropy,,10
112,0.7384615384615385,0.9307692307692308,0.9538461538461539,0.9846153846153847,0.9846153846153847,0.7769230769230769,0.9767441860465116,0.8992248062015504,0.813953488372093,0.9922480620155039,0.8541666666666666,entropy,,15
113,0.7384615384615385,0.9307692307692308,0.9538461538461539,0.9846153846153847,0.9923076923076923,0.7769230769230769,0.9767441860465116,0.8992248062015504,0.8914728682170543,0.9612403100775194,0.8472222222222222,entropy,,20
114,0.7384615384615385,0.9615384615384616,0.9846153846153847,0.9692307692307692,0.9923076923076923,0.7615384615384615,0.9534883720930233,0.8992248062015504,0.8914728682170543,0.9612403100775194,0.8518518518518519,entropy,,25
115,0.7384615384615385,0.9615384615384616,0.9846153846153847,0.9538461538461539,1.0,0.7615384615384615,0.9534883720930233,0.8992248062015504,0.8914728682170543,0.9612403100775194,0.8518518518518519,entropy,,30
116,0.7384615384615385,0.9615384615384616,0.9846153846153847,0.9538461538461539,1.0,0.7615384615384615,0.9534883720930233,0.8914728682170543,0.8914728682170543,0.9612403100775194,0.8472222222222222,entropy,,35
117,0.7384615384615385,0.9615384615384616,0.9,0.9538461538461539,1.0,0.7615384615384615,0.8837209302325582,0.8914728682170543,0.8914728682170543,0.9612403100775194,0.8472222222222222,entropy,,40
118,0.7384615384615385,0.9615384615384616,0.8846153846153846,0.9692307692307692,1.0,0.7307692307692307,0.8914728682170543,0.8914728682170543,0.8914728682170543,0.9612403100775194,0.8518518518518519,entropy,,45
119,0.7384615384615385,0.7769230769230769,0.8846153846153846,0.9692307692307692,1.0,0.7307692307692307,0.8914728682170543,0.9069767441860465,0.8914728682170543,0.9612403100775194,0.8611111111111112,entropy,,50
120,0.7384615384615385,0.7230769230769231,0.8153846153846154,0.7307692307692307,0.7307692307692307,0.6461538461538462,0.813953488372093,0.9069767441860465,0.8914728682170543,0.9844961240310077,0.9027777777777778,log_loss,3.0,5
121,0.7384615384615385,0.7230769230769231,0.8153846153846154,0.7307692307692307,0.7307692307692307,0.6461538461538462,0.813953488372093,0.9069767441860465,0.8914728682170543,0.9844961240310077,0.9027777777777778,log_loss,3.0,10
122,0.7384615384615385,0.7230769230769231,0.8153846153846154,0.7307692307692307,0.7307692307692307,0.6461538461538462,0.813953488372093,0.9069767441860465,0.8914728682170543,0.9844961240310077,0.9027777777777778,log_loss,3.0,15
123,0.7384615384615385,0.7230769230769231,0.8153846153846154,0.7307692307692307,0.7307692307692307,0.6461538461538462,0.813953488372093,0.9069767441860465,0.8914728682170543,0.9844961240310077,0.9027777777777778,log_loss,3.0,20
124,0.7384615384615385,0.7230769230769231,0.8153846153846154,0.7307692307692307,0.7307692307692307,0.6461538461538462,0.813953488372093,0.9069767441860465,0.8914728682170543,0.9844961240310077,0.9027777777777778,log_loss,3.0,25
125,0.7384615384615385,0.7230769230769231,0.8153846153846154,0.7307692307692307,0.7307692307692307,0.6461538461538462,0.813953488372093,0.9069767441860465,0.8914728682170543,0.9844961240310077,0.9027777777777778,log_loss,3.0,30
126,0.7384615384615385,0.7230769230769231,0.8153846153846154,0.7307692307692307,0.7307692307692307,0.6461538461538462,0.813953488372093,0.9069767441860465,0.8914728682170543,0.9844961240310077,0.9027777777777778,log_loss,3.0,35
127,0.7384615384615385,0.7230769230769231,0.8153846153846154,0.7307692307692307,0.7307692307692307,0.6461538461538462,0.813953488372093,0.9069767441860465,0.8914728682170543,0.9844961240310077,0.9027777777777778,log_loss,3.0,40
128,0.7384615384615385,0.7230769230769231,0.8153846153846154,0.7307692307692307,0.7307692307692307,0.6461538461538462,0.813953488372093,0.9069767441860465,0.8914728682170543,0.9844961240310077,0.9027777777777778,log_loss,3.0,45
129,0.7384615384615385,0.7230769230769231,0.8153846153846154,0.7307692307692307,0.7307692307692307,0.6461538461538462,0.813953488372093,0.9069767441860465,0.8914728682170543,0.9844961240310077,0.9027777777777778,log_loss,3.0,50
